"IBRC_Geo_ID","State","District Name","Year","Total Population","White Alone","Black Alone","American Indian or Alaskan Native","Asian Alone","Hawaiian or Pacific Islander Alone","Two or More Races","Not Hispanic","Hispanic"
"6500333                           ","TX","Concho Valley Economic Development District","2017","159000.0","146171.0","5853.0","1837.0","1832.0","202.0","3105.0","95176.0","63824.0"
"6500333                           ","TX","Concho Valley Economic Development District","2018","159378.0","146253.0","5903.0","1901.0","1930.0","209.0","3182.0","94767.0","64611.0"
"6500333                           ","TX","Concho Valley Economic Development District","2019","160755.0","147245.0","5979.0","1954.0","1978.0","246.0","3353.0","95070.0","65685.0"
"6500334                           ","TX","Deep East Texas Council of Governments","1990","274602.0","225081.0","47499.0","1219.0","803.0","","","261360.0","13242.0"
"6500334                           ","TX","Deep East Texas Council of Governments","1991","277247.0","227703.0","47498.0","1233.0","813.0","","","263107.0","14140.0"
"6500334                           ","TX","Deep East Texas Council of Governments","1992","281429.0","231289.0","48035.0","1251.0","854.0","","","265986.0","15443.0"
"6500334                           ","TX","Deep East Texas Council of Governments","1993","287437.0","236166.0","49066.0","1287.0","918.0","","","270641.0","16796.0"
"6500334                           ","TX","Deep East Texas Council of Governments","1994","293298.0","241114.0","49869.0","1330.0","985.0","","","274971.0","18327.0"
"6500334                           ","TX","Deep East Texas Council of Governments","1995","300774.0","246950.0","51433.0","1348.0","1043.0","","","280234.0","20540.0"
"6500334                           ","TX","Deep East Texas Council of Governments","1996","304677.0","250459.0","51699.0","1407.0","1112.0","","","282561.0","22116.0"
"6500334                           ","TX","Deep East Texas Council of Governments","1997","310520.0","255531.0","52376.0","1438.0","1175.0","","","286617.0","23903.0"
"6500334                           ","TX","Deep East Texas Council of Governments","1998","314826.0","259459.0","52625.0","1501.0","1241.0","","","289052.0","25774.0"
"6500334                           ","TX","Deep East Texas Council of Governments","1999","317780.0","262118.0","52828.0","1535.0","1299.0","","","290150.0","27630.0"
"6500334                           ","TX","Deep East Texas Council of Governments","2000","320961.0","262438.0","52479.0","1897.0","1506.0","276.0","2365.0","290934.0","30027.0"
"6500334                           ","TX","Deep East Texas Council of Governments","2001","322776.0","263882.0","52466.0","2021.0","1671.0","268.0","2468.0","291098.0","31678.0"
"6500334                           ","TX","Deep East Texas Council of Governments","2002","325245.0","266338.0","52247.0","2107.0","1680.0","257.0","2616.0","292021.0","33224.0"
"6500334                           ","TX","Deep East Texas Council of Governments","2003","328381.0","268933.0","52433.0","2207.0","1775.0","246.0","2787.0","293506.0","34875.0"
"6500334                           ","TX","Deep East Texas Council of Governments","2004","330785.0","270897.0","52547.0","2283.0","1849.0","243.0","2966.0","294209.0","36576.0"
"6500334                           ","TX","Deep East Texas Council of Governments","2005","332237.0","271688.0","52713.0","2379.0","1982.0","179.0","3296.0","293717.0","38520.0"
"6500334                           ","TX","Deep East Texas Council of Governments","2006","334551.0","272881.0","53237.0","2654.0","2092.0","148.0","3539.0","294151.0","40400.0"
"6500334                           ","TX","Deep East Texas Council of Governments","2007","336940.0","274613.0","53570.0","2702.0","2155.0","144.0","3756.0","294592.0","42348.0"
"6500334                           ","TX","Deep East Texas Council of Governments","2008","338564.0","275662.0","53737.0","2872.0","2244.0","132.0","3917.0","294374.0","44190.0"
"6500334                           ","TX","Deep East Texas Council of Governments","2009","341158.0","277682.0","53815.0","3052.0","2390.0","122.0","4097.0","294954.0","46204.0"
"6500334                           ","TX","Deep East Texas Council of Governments","2010","343316.0","279422.0","53891.0","3174.0","2466.0","116.0","4247.0","295244.0","48072.0"
"6500334                           ","TX","Deep East Texas Council of Governments","2011","344928.0","280615.0","53856.0","3228.0","2591.0","123.0","4515.0","295677.0","49251.0"
"6500334                           ","TX","Deep East Texas Council of Governments","2012","344725.0","280020.0","53673.0","3323.0","2898.0","131.0","4680.0","294332.0","50393.0"
"6500334                           ","TX","Deep East Texas Council of Governments","2013","342925.0","278138.0","53313.0","3391.0","3089.0","149.0","4845.0","291992.0","50933.0"
"6500334                           ","TX","Deep East Texas Council of Governments","2014","343052.0","277957.0","53167.0","3489.0","3341.0","153.0","4945.0","291254.0","51798.0"
"6500334                           ","TX","Deep East Texas Council of Governments","2015","344241.0","279039.0","52837.0","3500.0","3542.0","171.0","5152.0","291310.0","52931.0"
"6500334                           ","TX","Deep East Texas Council of Governments","2016","345877.0","280489.0","52930.0","3531.0","3441.0","186.0","5300.0","291815.0","54062.0"
"6500334                           ","TX","Deep East Texas Council of Governments","2017","347245.0","281703.0","52929.0","3583.0","3329.0","195.0","5506.0","292132.0","55113.0"
"6500334                           ","TX","Deep East Texas Council of Governments","2018","347896.0","282288.0","52744.0","3676.0","3219.0","207.0","5762.0","291821.0","56075.0"
"6500334                           ","TX","Deep East Texas Council of Governments","2019","349070.0","283383.0","52562.0","3775.0","3273.0","238.0","5839.0","291939.0","57131.0"
